0.002 -3.7511 3.3447
0.002053 -3.2208 3.6725
0.002108 -3.5942 5.4987
0.002164 -2.1804 2.9348
0.002221 -0 0
0.00228 -1.5331 2.0448
0.002341 -1.6039 1.6996
0.002403 -1.0686 2.1805
0.002467 -1.6127 1.9891
0.002533 -1.0823 1.6013
0.0026 -1.1771 1.4497
0.002669 -0.8094 0.93699
0.00274 -0.48119 1.2091
0.002813 -0.7628 1.0242
0.002888 -0.35389 0.75654
0.002965 -0.40457 0.67534
0.003044 0.046702 0.5406
0.003125 -0.05923 0.47819
0.003208 0.50816 0.55629
0.003293 0.28239 0.40132
0.003381 0.22008 0.35942
0.003471 0.10641 0.30463
0.003563 0.25654 0.33451
0.003658 0.036361 0.22507
0.003755 0.087177 0.21545
0.003855 0.17677 0.20978
0.003958 0.079026 0.15896
0.004063 0.11345 0.15435
0.004171 0.1315 0.13879
0.004282 0.11303 0.126
0.004396 0.10414 0.10515
0.004513 0.16314 0.11109
0.004633 0.13651 0.086281
0.004756 0.081635 0.088041
0.004883 0.12711 0.077234
0.005013 0.14905 0.064516
0.005146 0.18208 0.065368
0.005283 0.21145 0.059523
0.005423 0.17629 0.050202
0.005568 0.15797 0.048314
0.005716 0.19213 0.041145
0.005868 0.15129 0.039981
0.006024 0.21256 0.034809
0.006184 0.19502 0.032964
0.006349 0.17806 0.029274
0.006518 0.19008 0.027425
0.006691 0.20071 0.024347
0.006869 0.1979 0.023447
0.007052 0.17221 0.0208
0.007239 0.192 0.019994
0.007432 0.19999 0.018159
0.00763 0.19727 0.016821
0.007833 0.20251 0.015602
0.008041 0.19625 0.014146
0.008255 0.19768 0.013783
0.008475 0.2112 0.012554
0.0087 0.20546 0.01168
0.008931 0.20356 0.011076
0.009169 0.20452 0.01048
0.009413 0.20369 0.0098754
0.009663 0.20513 0.0090288
0.00992 0.20238 0.0089708
0.010184 0.19799 0.008299
0.010455 0.21122 0.0077069
0.010733 0.20566 0.0069043
